VQ1s,,,VQ2s,,,VQ3s,,,VQ4s,,,VQ5s,,,VQ6s,,,VQ7s,,,RQ1s,,,RQ2s,,,RQ3s,,,RQ4s,,,RQ5s,,,RQ6s,,,MQ1s,,,MQ2s,,,MQ3s,,,MQ4s,,,MQ5s,,,MQ6s,,,,,,
4,,,2,,,3,,,2,,,4,,,4,,,5,,,0,,,4,,,4,,,3,,,4,,,5,,,4,,,3,,,4,,,5,,,5,,,2,,,,67,,
4,,,2,,,3,,,2,,,2,,,3,,,2,,,1,,,2,,,-1,,,3,,,1,,,0,,,3,,,1,,,3,,,4,,,2,,,-1,,,,36,,
4,,,1,,,3,,,3,,,3,,,3,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,4,,,3,,,4,,,4,,,5,,,3,,,,47,,
4,,,2,,,3,,,3,,,0,,,3,,,3,,,-1,,,4,,,4,,,2,,,4,,,3,,,3,,,3,,,3,,,4,,,3,,,3,,,,53,,
1,,,1,,,1,,,1,,,1,,,1,,,1,,,-1,,,1,,,1,,,1,,,1,,,1,,,4,,,3,,,4,,,3,,,3,,,2,,,,30,,
1,,,1,,,2,,,2,,,3,,,3,,,4,,,-1,,,1,,,-1,,,1,,,1,,,1,,,4,,,3,,,4,,,4,,,3,,,3,,,,39,,
4,,,2,,,3,,,2,,,2,,,4,,,3,,,1,,,3,,,1,,,3,,,4,,,4,,,4,,,3,,,4,,,4,,,4,,,4,,,,59,,
4,,,3,,,3,,,3,,,3,,,4,,,3,,,3,,,5,,,4,,,5,,,4,,,5,,,4,,,2,,,4,,,4,,,4,,,4,,,,71,,
4,,,3,,,3,,,1,,,1,,,3,,,2,,,0,,,1,,,1,,,-3,,,2,,,1,,,2,,,0,,,1,,,3,,,3,,,-1,,,,27,,
4,,,1,,,3,,,3,,,3,,,3,,,3,,,3,,,0,,,0,,,2,,,3,,,2,,,3,,,3,,,4,,,4,,,1,,,5,,,,50,,
3,,,3,,,3,,,2,,,3,,,3,,,2,,,3,,,4,,,0,,,1,,,4,,,4,,,4,,,3,,,3,,,2,,,5,,,2,,,,54,,
3,,,2,,,3,,,3,,,3,,,3,,,3,,,3,,,4,,,3,,,4,,,4,,,4,,,4,,,2,,,3,,,5,,,5,,,2,,,,63,,
4,,,2,,,3,,,3,,,3,,,3,,,2,,,3,,,2,,,3,,,3,,,4,,,4,,,4,,,3,,,4,,,3,,,5,,,5,,,,63,,
4,,,3,,,3,,,1,,,2,,,3,,,2,,,3,,,3,,,4,,,5,,,4,,,5,,,4,,,3,,,4,,,3,,,3,,,5,,,,64,,
4,,,1,,,3,,,1,,,3,,,3,,,2,,,3,,,4,,,4,,,4,,,4,,,4,,,4,,,2,,,4,,,4,,,4,,,4,,,,62,,
3,,,1,,,3,,,3,,,1,,,3,,,3,,,3,,,3,,,3,,,3,,,1,,,3,,,3,,,3,,,3,,,3,,,3,,,3,,,,51,,
1,,,1,,,1,,,1,,,1,,,1,,,1,,,-1,,,0,,,2,,,5,,,4,,,5,,,3,,,3,,,3,,,2,,,2,,,3,,,,38,,
3,,,3,,,1,,,3,,,3,,,4,,,3,,,3,,,5,,,4,,,5,,,3,,,5,,,4,,,3,,,3,,,4,,,4,,,4,,,,67,,
4,,,3,,,3,,,2,,,4,,,4,,,5,,,3,,,4,,,4,,,2,,,4,,,5,,,4,,,3,,,4,,,4,,,4,,,4,,,,70,,
4,,,0,,,3,,,2,,,3,,,3,,,4,,,1,,,1,,,2,,,2,,,1,,,3,,,3,,,2,,,3,,,2,,,4,,,3,,,,46,,
3,,,2,,,2,,,1,,,4,,,3,,,2,,,2,,,4,,,3,,,2,,,1,,,3,,,4,,,3,,,4,,,5,,,5,,,5,,,,58,,
1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,4,,,3,,,2,,,4,,,3,,,3,,,4,,,4,,,4,,,3,,,,43,,
2,,,3,,,2,,,2,,,2,,,3,,,3,,,-1,,,1,,,0,,,2,,,2,,,1,,,4,,,2,,,3,,,4,,,3,,,1,,,,39,,
4,,,1,,,3,,,1,,,3,,,3,,,2,,,-1,,,2,,,0,,,2,,,1,,,2,,,4,,,3,,,2,,,1,,,2,,,2,,,,37,,
4,,,3,,,4,,,4,,,3,,,4,,,4,,,1,,,5,,,4,,,1,,,3,,,5,,,4,,,1,,,3,,,3,,,3,,,3,,,,62,,
3,,,3,,,3,,,3,,,1,,,3,,,3,,,0,,,2,,,1,,,3,,,2,,,2,,,4,,,2,,,4,,,5,,,5,,,5,,,,54,,
4,,,2,,,3,,,2,,,1,,,2,,,3,,,-1,,,2,,,3,,,2,,,0,,,4,,,4,,,3,,,2,,,4,,,3,,,2,,,,45,,
4,,,2,,,3,,,2,,,2,,,4,,,3,,,3,,,5,,,4,,,5,,,4,,,5,,,4,,,2,,,4,,,2,,,3,,,1,,,,62,,
3,,,2,,,3,,,3,,,4,,,3,,,2,,,3,,,3,,,4,,,4,,,4,,,5,,,2,,,3,,,4,,,4,,,5,,,4,,,,65,,
3,,,2,,,0,,,2,,,3,,,3,,,2,,,0,,,0,,,3,,,2,,,1,,,0,,,4,,,3,,,4,,,4,,,5,,,2,,,,43,,
4,,,3,,,3,,,2,,,3,,,3,,,4,,,0,,,1,,,4,,,0,,,4,,,3,,,4,,,3,,,3,,,3,,,3,,,3,,,,53,,
4,,,3,,,4,,,3,,,4,,,4,,,3,,,-2,,,3,,,1,,,4,,,2,,,1,,,4,,,-1,,,4,,,5,,,0,,,1,,,,47,,
1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,4,,,3,,,4,,,4,,,3,,,4,,,,35,,
4,,,1,,,3,,,1,,,3,,,4,,,3,,,2,,,5,,,4,,,2,,,4,,,4,,,4,,,3,,,4,,,4,,,4,,,3,,,,62,,
3,,,1,,,1,,,3,,,1,,,3,,,2,,,0,,,4,,,0,,,0,,,2,,,2,,,1,,,-1,,,3,,,4,,,1,,,-1,,,,29,,
4,,,2,,,3,,,2,,,2,,,3,,,2,,,2,,,5,,,4,,,4,,,4,,,2,,,3,,,1,,,2,,,3,,,2,,,1,,,,51,,
4,,,1,,,1,,,2,,,2,,,3,,,2,,,1,,,3,,,3,,,3,,,3,,,3,,,4,,,1,,,2,,,3,,,4,,,3,,,,48,,
4,,,0,,,2,,,2,,,2,,,3,,,2,,,1,,,0,,,3,,,2,,,2,,,1,,,4,,,2,,,2,,,3,,,4,,,4,,,,43,,
4,,,3,,,4,,,3,,,3,,,4,,,4,,,2,,,5,,,4,,,5,,,4,,,5,,,4,,,3,,,2,,,5,,,5,,,4,,,,73,,
4,,,2,,,1,,,2,,,2,,,4,,,2,,,-1,,,2,,,1,,,3,,,1,,,2,,,4,,,3,,,4,,,4,,,4,,,3,,,,47,,
4,,,1,,,3,,,2,,,3,,,3,,,2,,,3,,,4,,,0,,,2,,,3,,,5,,,3,,,3,,,3,,,2,,,5,,,4,,,,55,,
1,,,1,,,1,,,2,,,1,,,2,,,2,,,0,,,-1,,,-1,,,3,,,0,,,-1,,,3,,,3,,,3,,,4,,,3,,,3,,,,29,,
1,,,1,,,1,,,1,,,1,,,0,,,2,,,-1,,,1,,,-1,,,2,,,2,,,0,,,4,,,3,,,4,,,4,,,4,,,2,,,,31,,
4,,,3,,,3,,,3,,,3,,,4,,,3,,,3,,,4,,,4,,,5,,,3,,,5,,,4,,,3,,,3,,,3,,,3,,,3,,,,66,,
4,,,2,,,3,,,2,,,3,,,3,,,2,,,2,,,4,,,4,,,4,,,4,,,4,,,4,,,2,,,4,,,4,,,5,,,2,,,,62,,
4,,,3,,,3,,,2,,,3,,,4,,,3,,,-1,,,2,,,-1,,,1,,,-1,,,1,,,4,,,3,,,3,,,5,,,5,,,5,,,,48,,
3,,,2,,,3,,,1,,,2,,,3,,,2,,,1,,,0,,,2,,,1,,,0,,,0,,,4,,,3,,,4,,,4,,,5,,,3,,,,43,,
4,,,1,,,2,,,2,,,1,,,2,,,2,,,3,,,4,,,4,,,4,,,3,,,5,,,4,,,3,,,4,,,4,,,3,,,3,,,,58,,
1,,,-1,,,1,,,1,,,1,,,1,,,2,,,1,,,1,,,1,,,1,,,1,,,1,,,4,,,3,,,4,,,4,,,2,,,3,,,,32,,
2,,,1,,,4,,,4,,,2,,,2,,,4,,,-1,,,2,,,2,,,1,,,0,,,-1,,,4,,,3,,,3,,,4,,,3,,,4,,,,43,,
2,,,2,,,2,,,2,,,-1,,,3,,,2,,,0,,,-1,,,0,,,0,,,1,,,2,,,4,,,3,,,4,,,5,,,4,,,3,,,,37,,
1,,,0,,,1,,,1,,,1,,,1,,,1,,,1,,,3,,,2,,,1,,,3,,,1,,,4,,,2,,,4,,,3,,,3,,,3,,,,36,,
2,,,-1,,,1,,,1,,,1,,,2,,,1,,,-1,,,2,,,1,,,3,,,1,,,3,,,4,,,2,,,3,,,5,,,5,,,4,,,,39,,
4,,,2,,,3,,,2,,,3,,,3,,,3,,,-1,,,5,,,4,,,4,,,4,,,5,,,4,,,3,,,4,,,4,,,3,,,2,,,,61,,
3,,,0,,,3,,,2,,,1,,,3,,,2,,,2,,,3,,,4,,,4,,,4,,,5,,,4,,,3,,,3,,,3,,,5,,,3,,,,57,,
1,,,1,,,1,,,1,,,1,,,1,,,1,,,3,,,3,,,1,,,4,,,3,,,1,,,4,,,3,,,4,,,5,,,4,,,5,,,,47,,
3,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,,2,,,3,,,1,,,3,,,4,,,4,,,1,,,4,,,5,,,5,,,4,,,,40,,
3,,,1,,,2,,,2,,,1,,,3,,,2,,,2,,,4,,,4,,,4,,,4,,,5,,,2,,,2,,,4,,,4,,,3,,,3,,,,55,,
4,,,1,,,3,,,1,,,3,,,4,,,2,,,2,,,5,,,3,,,2,,,4,,,5,,,4,,,3,,,4,,,4,,,5,,,4,,,,63,,
4,,,1,,,4,,,3,,,4,,,4,,,3,,,0,,,4,,,3,,,5,,,4,,,4,,,4,,,3,,,4,,,5,,,3,,,5,,,,67,,
1,,,1,,,1,,,1,,,1,,,1,,,1,,,3,,,4,,,3,,,3,,,3,,,3,,,4,,,3,,,4,,,3,,,3,,,3,,,,46,,
4,,,1,,,3,,,2,,,3,,,3,,,1,,,2,,,4,,,4,,,3,,,4,,,5,,,4,,,2,,,4,,,4,,,4,,,4,,,,61,,
4,,,1,,,2,,,2,,,2,,,2,,,2,,,0,,,5,,,1,,,4,,,4,,,4,,,4,,,3,,,4,,,3,,,4,,,3,,,,54,,
4,,,1,,,2,,,1,,,3,,,3,,,3,,,3,,,2,,,-1,,,3,,,3,,,-1,,,3,,,2,,,4,,,4,,,2,,,2,,,,43,,
3,,,1,,,3,,,3,,,1,,,1,,,3,,,2,,,-1,,,4,,,3,,,4,,,4,,,4,,,3,,,4,,,3,,,3,,,3,,,,51,,
4,,,1,,,3,,,1,,,3,,,4,,,2,,,1,,,3,,,2,,,1,,,3,,,3,,,4,,,3,,,3,,,3,,,3,,,3,,,,50,,
4,,,0,,,3,,,3,,,2,,,3,,,3,,,2,,,2,,,3,,,2,,,4,,,3,,,3,,,2,,,3,,,3,,,4,,,3,,,,52,,
3,,,2,,,2,,,2,,,3,,,3,,,2,,,2,,,3,,,3,,,3,,,4,,,5,,,4,,,3,,,4,,,5,,,5,,,5,,,,63,,
1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,-1,,,1,,,2,,,3,,,3,,,3,,,1,,,0,,,,23,,
4,,,3,,,4,,,1,,,3,,,3,,,3,,,3,,,5,,,4,,,4,,,3,,,5,,,4,,,3,,,4,,,5,,,5,,,3,,,,69,,
4,,,2,,,3,,,3,,,3,,,4,,,4,,,1,,,2,,,1,,,2,,,3,,,2,,,4,,,3,,,3,,,4,,,1,,,0,,,,49,,
4,,,2,,,2,,,1,,,1,,,2,,,3,,,0,,,5,,,4,,,5,,,3,,,5,,,4,,,3,,,4,,,4,,,5,,,3,,,,60,,
4,,,2,,,3,,,2,,,3,,,2,,,2,,,-1,,,4,,,1,,,2,,,1,,,1,,,2,,,3,,,4,,,5,,,3,,,1,,,,44,,
3,,,1,,,3,,,3,,,2,,,3,,,2,,,-2,,,-1,,,-1,,,2,,,2,,,0,,,3,,,2,,,2,,,5,,,1,,,0,,,,30,,
4,,,2,,,3,,,2,,,2,,,4,,,2,,,-1,,,2,,,1,,,2,,,0,,,2,,,4,,,3,,,4,,,3,,,4,,,3,,,,46,,
1,,,1,,,1,,,1,,,1,,,1,,,1,,,-1,,,1,,,0,,,3,,,0,,,0,,,4,,,3,,,4,,,3,,,3,,,0,,,,27,,
3,,,3,,,3,,,2,,,4,,,3,,,3,,,-1,,,0,,,2,,,0,,,0,,,0,,,4,,,3,,,2,,,4,,,1,,,1,,,,37,,
4,,,2,,,3,,,3,,,3,,,3,,,3,,,1,,,3,,,3,,,4,,,4,,,5,,,4,,,2,,,4,,,4,,,3,,,1,,,,59,,
3,,,1,,,3,,,1,,,0,,,3,,,3,,,-1,,,0,,,1,,,3,,,-1,,,1,,,4,,,2,,,3,,,4,,,3,,,1,,,,34,,
4,,,3,,,3,,,4,,,4,,,4,,,3,,,3,,,5,,,4,,,4,,,4,,,5,,,2,,,-2,,,3,,,5,,,2,,,3,,,,63,,
3,,,1,,,0,,,2,,,2,,,2,,,0,,,0,,,3,,,1,,,3,,,1,,,-2,,,4,,,2,,,4,,,4,,,5,,,3,,,,38,,
4,,,2,,,3,,,2,,,3,,,2,,,2,,,2,,,4,,,4,,,3,,,1,,,5,,,4,,,3,,,4,,,5,,,4,,,5,,,,62,,
4,,,3,,,3,,,3,,,3,,,4,,,4,,,-3,,,4,,,4,,,0,,,4,,,-2,,,4,,,3,,,4,,,5,,,5,,,5,,,,57,,
3,,,2,,,3,,,4,,,4,,,3,,,3,,,1,,,5,,,3,,,1,,,2,,,2,,,4,,,3,,,4,,,5,,,4,,,4,,,,60,,
1,,,1,,,-1,,,1,,,1,,,1,,,1,,,-2,,,2,,,2,,,4,,,1,,,2,,,3,,,3,,,4,,,4,,,4,,,4,,,,36,,
4,,,1,,,1,,,3,,,3,,,4,,,1,,,3,,,3,,,1,,,2,,,2,,,2,,,4,,,3,,,4,,,5,,,4,,,4,,,,54,,
4,,,3,,,3,,,2,,,4,,,3,,,3,,,3,,,5,,,4,,,4,,,4,,,5,,,4,,,3,,,4,,,4,,,4,,,4,,,,70,,
4,,,1,,,3,,,1,,,3,,,3,,,2,,,-1,,,2,,,1,,,3,,,1,,,4,,,4,,,2,,,4,,,5,,,5,,,4,,,,51,,
4,,,2,,,3,,,2,,,2,,,3,,,4,,,3,,,3,,,3,,,4,,,4,,,4,,,4,,,3,,,4,,,4,,,4,,,4,,,,64,,
4,,,0,,,3,,,2,,,4,,,3,,,2,,,-1,,,3,,,1,,,4,,,1,,,1,,,3,,,3,,,3,,,4,,,5,,,3,,,,48,,
4,,,2,,,3,,,2,,,3,,,3,,,2,,,3,,,3,,,1,,,3,,,1,,,4,,,4,,,3,,,4,,,4,,,4,,,2,,,,55,,
4,,,1,,,3,,,3,,,3,,,4,,,1,,,0,,,1,,,1,,,3,,,-2,,,1,,,4,,,3,,,4,,,4,,,4,,,5,,,,47,,
4,,,1,,,4,,,0,,,2,,,3,,,2,,,1,,,1,,,1,,,-1,,,-1,,,1,,,3,,,3,,,4,,,4,,,3,,,4,,,,39,,
4,,,2,,,2,,,1,,,3,,,3,,,2,,,1,,,3,,,4,,,4,,,4,,,5,,,3,,,3,,,3,,,4,,,4,,,1,,,,56,,
4,,,2,,,3,,,2,,,2,,,3,,,2,,,-1,,,3,,,2,,,3,,,1,,,0,,,3,,,3,,,1,,,3,,,3,,,3,,,,42,,
1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,-1,,,1,,,4,,,3,,,4,,,3,,,3,,,1,,,,29,,
4,,,2,,,3,,,2,,,3,,,3,,,3,,,3,,,5,,,4,,,5,,,4,,,5,,,4,,,3,,,3,,,3,,,4,,,4,,,,67,,
4,,,2,,,2,,,3,,,1,,,3,,,2,,,-1,,,2,,,0,,,2,,,1,,,3,,,0,,,2,,,4,,,4,,,4,,,4,,,,42,,
1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,4,,,3,,,3,,,4,,,4,,,4,,,,35,,
3,,,1,,,3,,,2,,,1,,,2,,,2,,,-2,,,2,,,1,,,2,,,0,,,2,,,3,,,2,,,2,,,3,,,-2,,,1,,,,28,,
4,,,3,,,4,,,3,,,3,,,4,,,5,,,3,,,3,,,4,,,4,,,4,,,5,,,4,,,3,,,3,,,4,,,4,,,2,,,,69,,
3,,,3,,,2,,,2,,,2,,,2,,,3,,,0,,,1,,,4,,,2,,,0,,,0,,,4,,,3,,,4,,,4,,,1,,,3,,,,43,,
1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,-1,,,1,,,-1,,,1,,,2,,,1,,,2,,,3,,,4,,,3,,,,24,,
4,,,3,,,3,,,3,,,2,,,4,,,3,,,-1,,,3,,,2,,,1,,,3,,,2,,,2,,,2,,,4,,,5,,,3,,,4,,,,52,,
4,,,2,,,3,,,2,,,3,,,3,,,4,,,1,,,1,,,1,,,1,,,1,,,1,,,4,,,1,,,3,,,2,,,1,,,1,,,,39,,
3,,,-1,,,3,,,1,,,0,,,3,,,2,,,1,,,1,,,0,,,1,,,1,,,1,,,2,,,1,,,3,,,5,,,4,,,1,,,,32,,
4,,,1,,,4,,,1,,,3,,,4,,,2,,,1,,,4,,,4,,,4,,,3,,,5,,,4,,,3,,,4,,,5,,,5,,,4,,,,65,,
4,,,2,,,3,,,2,,,3,,,3,,,3,,,3,,,4,,,4,,,5,,,3,,,3,,,4,,,3,,,3,,,5,,,5,,,4,,,,66,,
4,,,3,,,3,,,2,,,3,,,2,,,2,,,2,,,5,,,4,,,2,,,3,,,5,,,4,,,3,,,4,,,5,,,5,,,5,,,,66,,
4,,,2,,,3,,,2,,,4,,,5,,,4,,,3,,,5,,,4,,,3,,,4,,,5,,,4,,,3,,,4,,,5,,,5,,,4,,,,73,,
4,,,1,,,3,,,3,,,2,,,3,,,3,,,3,,,5,,,4,,,4,,,4,,,4,,,4,,,1,,,3,,,3,,,4,,,1,,,,59,,
4,,,3,,,3,,,3,,,3,,,4,,,5,,,1,,,4,,,4,,,3,,,4,,,4,,,4,,,3,,,4,,,4,,,4,,,4,,,,68,,
4,,,3,,,3,,,2,,,4,,,4,,,4,,,3,,,5,,,4,,,5,,,4,,,5,,,4,,,3,,,3,,,3,,,4,,,4,,,,71,,
4,,,3,,,4,,,3,,,4,,,4,,,5,,,1,,,4,,,4,,,3,,,4,,,4,,,4,,,3,,,4,,,5,,,3,,,4,,,,70,,
4,,,1,,,4,,,2,,,4,,,4,,,2,,,3,,,5,,,4,,,2,,,3,,,5,,,4,,,3,,,2,,,3,,,4,,,3,,,,62,,
4,,,2,,,4,,,0,,,2,,,4,,,2,,,-1,,,4,,,3,,,1,,,3,,,2,,,3,,,3,,,4,,,4,,,2,,,4,,,,50,,
3,,,2,,,2,,,2,,,2,,,3,,,3,,,3,,,5,,,4,,,5,,,4,,,5,,,4,,,2,,,4,,,5,,,4,,,0,,,,62,,
4,,,3,,,4,,,4,,,3,,,4,,,1,,,1,,,2,,,4,,,4,,,1,,,3,,,2,,,0,,,3,,,5,,,3,,,2,,,,53,,
4,,,1,,,2,,,1,,,3,,,3,,,2,,,3,,,3,,,4,,,2,,,4,,,5,,,4,,,3,,,2,,,4,,,4,,,2,,,,56,,
4,,,2,,,3,,,1,,,4,,,4,,,3,,,0,,,5,,,3,,,4,,,4,,,5,,,4,,,2,,,4,,,4,,,3,,,3,,,,62,,
4,,,3,,,2,,,0,,,2,,,4,,,3,,,1,,,1,,,1,,,1,,,1,,,1,,,4,,,3,,,4,,,4,,,4,,,3,,,,46,,
4,,,2,,,3,,,2,,,3,,,3,,,2,,,3,,,4,,,3,,,4,,,4,,,5,,,1,,,3,,,3,,,5,,,4,,,3,,,,61,,
4,,,2,,,3,,,3,,,3,,,4,,,3,,,2,,,5,,,4,,,4,,,3,,,5,,,4,,,3,,,4,,,5,,,5,,,5,,,,71,,
4,,,2,,,3,,,1,,,-1,,,3,,,3,,,0,,,0,,,0,,,2,,,1,,,0,,,3,,,2,,,4,,,4,,,2,,,2,,,,35,,
4,,,2,,,2,,,4,,,4,,,3,,,3,,,-1,,,3,,,3,,,3,,,3,,,3,,,4,,,3,,,4,,,5,,,4,,,1,,,,57,,
4,,,1,,,3,,,2,,,3,,,2,,,3,,,-1,,,2,,,1,,,4,,,1,,,0,,,3,,,3,,,3,,,3,,,3,,,3,,,,43,,
4,,,3,,,2,,,2,,,2,,,3,,,2,,,-1,,,3,,,2,,,2,,,0,,,2,,,3,,,2,,,4,,,3,,,5,,,4,,,,47,,
4,,,2,,,3,,,1,,,4,,,4,,,4,,,1,,,5,,,4,,,5,,,4,,,5,,,4,,,3,,,4,,,4,,,4,,,3,,,,68,,
4,,,3,,,3,,,1,,,3,,,4,,,3,,,1,,,3,,,1,,,3,,,3,,,3,,,3,,,2,,,3,,,5,,,3,,,1,,,,52,,
1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,-1,,,1,,,1,,,1,,,2,,,2,,,4,,,2,,,3,,,-1,,,,23,,
4,,,0,,,3,,,2,,,3,,,2,,,2,,,0,,,3,,,4,,,3,,,2,,,3,,,4,,,3,,,4,,,4,,,4,,,2,,,,52,,
4,,,3,,,3,,,2,,,3,,,2,,,2,,,-2,,,1,,,1,,,1,,,1,,,1,,,3,,,3,,,4,,,5,,,5,,,1,,,,43,,
1,,,1,,,1,,,1,,,1,,,1,,,1,,,-1,,,1,,,1,,,1,,,1,,,1,,,2,,,-1,,,3,,,4,,,3,,,2,,,,24,,
4,,,1,,,3,,,2,,,4,,,3,,,3,,,-1,,,4,,,4,,,1,,,3,,,3,,,4,,,3,,,4,,,1,,,2,,,0,,,,48,,
4,,,2,,,3,,,3,,,3,,,2,,,2,,,1,,,4,,,4,,,3,,,3,,,3,,,4,,,3,,,3,,,4,,,5,,,1,,,,57,,
4,,,2,,,4,,,3,,,3,,,4,,,2,,,2,,,2,,,4,,,2,,,4,,,5,,,4,,,3,,,4,,,3,,,4,,,3,,,,62,,
3,,,2,,,3,,,3,,,3,,,3,,,2,,,0,,,3,,,2,,,4,,,3,,,1,,,4,,,2,,,4,,,5,,,5,,,2,,,,54,,
4,,,2,,,3,,,2,,,3,,,4,,,3,,,3,,,4,,,3,,,4,,,1,,,3,,,4,,,3,,,4,,,4,,,4,,,2,,,,60,,
4,,,3,,,3,,,3,,,3,,,3,,,5,,,2,,,3,,,4,,,3,,,4,,,3,,,3,,,2,,,4,,,5,,,3,,,3,,,,63,,
4,,,0,,,2,,,3,,,3,,,4,,,3,,,2,,,5,,,4,,,4,,,4,,,5,,,4,,,3,,,3,,,5,,,4,,,3,,,,65,,
4,,,1,,,3,,,3,,,3,,,3,,,4,,,3,,,4,,,4,,,3,,,3,,,4,,,4,,,3,,,2,,,2,,,4,,,3,,,,60,,
3,,,0,,,4,,,4,,,3,,,4,,,3,,,3,,,5,,,3,,,4,,,4,,,5,,,4,,,3,,,4,,,3,,,5,,,5,,,,69,,
4,,,1,,,3,,,1,,,2,,,3,,,2,,,1,,,4,,,4,,,0,,,3,,,5,,,4,,,3,,,4,,,5,,,5,,,5,,,,59,,
4,,,1,,,3,,,2,,,3,,,3,,,3,,,3,,,5,,,4,,,4,,,3,,,5,,,2,,,0,,,4,,,5,,,2,,,3,,,,59,,
4,,,2,,,4,,,3,,,3,,,3,,,4,,,-1,,,2,,,0,,,4,,,1,,,3,,,4,,,-1,,,4,,,4,,,3,,,4,,,,50,,
4,,,1,,,3,,,2,,,3,,,3,,,3,,,0,,,1,,,0,,,3,,,-1,,,1,,,3,,,3,,,2,,,3,,,4,,,2,,,,40,,
1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,2,,,3,,,4,,,4,,,5,,,4,,,,35,,
3,,,-1,,,3,,,1,,,3,,,3,,,3,,,-1,,,3,,,2,,,1,,,4,,,1,,,3,,,3,,,3,,,2,,,4,,,2,,,,42,,
4,,,2,,,4,,,2,,,3,,,3,,,2,,,0,,,3,,,3,,,3,,,3,,,1,,,4,,,3,,,4,,,4,,,5,,,4,,,,57,,
4,,,2,,,2,,,3,,,3,,,1,,,3,,,1,,,-1,,,1,,,1,,,1,,,1,,,4,,,2,,,4,,,5,,,1,,,5,,,,43,,
4,,,1,,,3,,,2,,,1,,,2,,,2,,,-1,,,2,,,2,,,1,,,3,,,2,,,4,,,3,,,4,,,5,,,5,,,3,,,,48,,
4,,,0,,,3,,,1,,,1,,,2,,,3,,,2,,,2,,,4,,,3,,,4,,,5,,,4,,,3,,,4,,,4,,,4,,,5,,,,58,,
4,,,2,,,4,,,2,,,4,,,4,,,3,,,-1,,,2,,,1,,,1,,,3,,,-1,,,3,,,2,,,2,,,4,,,3,,,4,,,,46,,
4,,,3,,,3,,,2,,,1,,,3,,,3,,,2,,,3,,,4,,,1,,,4,,,4,,,3,,,3,,,3,,,5,,,3,,,1,,,,55,,
4,,,1,,,3,,,1,,,1,,,2,,,2,,,1,,,0,,,1,,,2,,,0,,,1,,,3,,,3,,,3,,,4,,,4,,,2,,,,38,,
1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,4,,,3,,,3,,,3,,,5,,,3,,,,34,,
4,,,3,,,3,,,1,,,3,,,3,,,2,,,-1,,,3,,,0,,,2,,,2,,,0,,,4,,,2,,,3,,,4,,,3,,,4,,,,45,,
4,,,1,,,3,,,1,,,3,,,3,,,4,,,2,,,5,,,4,,,2,,,3,,,5,,,4,,,3,,,4,,,4,,,4,,,4,,,,63,,
3,,,2,,,3,,,3,,,3,,,4,,,3,,,1,,,3,,,4,,,4,,,4,,,5,,,4,,,3,,,4,,,2,,,3,,,2,,,,60,,
4,,,2,,,3,,,2,,,4,,,2,,,3,,,3,,,5,,,4,,,5,,,4,,,5,,,4,,,3,,,3,,,3,,,5,,,3,,,,67,,
4,,,1,,,3,,,2,,,3,,,3,,,3,,,1,,,4,,,4,,,2,,,4,,,4,,,4,,,3,,,4,,,5,,,4,,,4,,,,62,,
4,,,1,,,4,,,2,,,3,,,5,,,2,,,0,,,0,,,2,,,3,,,-1,,,3,,,3,,,2,,,4,,,4,,,3,,,4,,,,48,,
1,,,1,,,1,,,1,,,1,,,1,,,1,,,-1,,,-1,,,-1,,,0,,,-2,,,1,,,3,,,1,,,4,,,5,,,4,,,3,,,,23,,
4,,,1,,,3,,,3,,,2,,,3,,,2,,,2,,,5,,,4,,,4,,,4,,,5,,,3,,,3,,,3,,,3,,,3,,,3,,,,60,,
1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,3,,,2,,,3,,,1,,,2,,,4,,,3,,,4,,,5,,,3,,,1,,,,39,,
4,,,-1,,,3,,,1,,,3,,,3,,,3,,,2,,,3,,,4,,,2,,,3,,,3,,,4,,,2,,,4,,,4,,,5,,,3,,,,55,,
4,,,1,,,3,,,3,,,3,,,3,,,3,,,-1,,,3,,,2,,,3,,,0,,,3,,,4,,,3,,,3,,,4,,,2,,,0,,,,46,,
3,,,2,,,4,,,3,,,3,,,4,,,3,,,1,,,5,,,3,,,3,,,4,,,2,,,4,,,2,,,3,,,5,,,2,,,2,,,,58,,
3,,,3,,,2,,,3,,,1,,,2,,,1,,,2,,,3,,,3,,,3,,,3,,,3,,,4,,,3,,,3,,,4,,,0,,,3,,,,49,,
